datetime,pm25,pm10,o3,no2
545,2015-06-30,66.0,33.0,46.0,8.0
546,2015-07-01,74.0,30.0,44.0,9.0
547,2015-07-02,71.0,20.066666666666666,46.0,14.0
548,2015-07-03,53.43333333333333,28.0,46.0,7.0
549,2015-07-04,68.0,30.0,53.0,6.0
550,2015-07-05,74.0,29.0,58.0,5.0
551,2015-07-06,71.0,44.0,57.0,11.0
552,2015-07-07,89.0,19.0,35.0,3.0
553,2015-07-08,49.0,13.0,36.0,3.0
554,2015-07-09,36.0,18.0,56.0,8.0
555,2015-07-10,46.0,23.0,49.0,19.0
556,2015-07-11,60.0,18.0,43.0,7.0
557,2015-07-12,52.0,17.0,35.0,10.0
558,2015-07-13,47.0,17.0,37.0,8.0
559,2015-07-14,52.0,17.0,43.0,12.0
560,2015-07-15,55.0,28.0,53.0,18.0
561,2015-07-16,67.0,27.0,44.0,11.0
562,2015-07-17,71.0,24.0,53.0,10.0
563,2015-07-18,67.0,18.0,51.0,9.0
564,2015-07-19,60.0,15.0,38.0,6.0
565,2015-07-20,45.0,15.0,36.0,6.0
566,2015-07-21,46.0,28.0,41.0,13.0
567,2015-07-22,62.0,18.0,44.0,6.0
568,2015-07-23,52.0,23.0,47.0,13.0
569,2015-07-24,57.0,13.0,34.0,3.0
570,2015-07-25,37.0,10.0,39.0,2.0
571,2015-07-26,32.0,12.0,30.0,6.0
572,2015-07-27,32.0,10.0,36.0,6.0
573,2015-07-28,29.0,16.0,28.0,12.0
574,2015-07-29,40.0,11.0,37.0,7.0
575,2015-07-30,29.0,14.0,39.0,7.0
576,2015-07-31,33.0,17.0,36.0,12.0
577,2015-08-01,48.0,15.0,43.0,7.0
578,2015-08-02,46.0,17.0,57.0,15.0
579,2015-08-03,51.0,16.0,39.0,6.0
580,2015-08-04,50.0,18.0,43.0,6.0
581,2015-08-05,46.0,24.0,48.0,7.0
582,2015-08-06,61.0,27.0,51.0,10.0
583,2015-08-07,20.0,20.0,35.0,7.0
584,2015-08-08,36.0,10.0,31.0,2.0
585,2015-08-09,14.0,17.0,34.0,5.0
586,2015-08-10,40.0,23.0,39.0,3.0
587,2015-08-11,59.0,28.0,56.0,14.0
588,2015-08-12,63.0,27.0,38.0,18.0
589,2015-08-13,52.0,13.0,28.0,7.0
590,2015-08-14,25.0,7.0,26.0,1.0
591,2015-08-15,10.0,11.0,34.0,2.0
592,2015-08-16,18.0,11.0,31.0,4.0
593,2015-08-17,21.0,10.0,36.0,4.0
594,2015-08-18,29.0,10.0,37.0,5.0
595,2015-08-19,29.0,12.0,39.0,9.0
596,2015-08-20,32.0,11.0,38.0,7.0
597,2015-08-21,32.0,13.0,44.0,12.0
598,2015-08-22,37.0,10.0,39.0,5.0
599,2015-08-23,31.0,9.0,21.0,8.0
600,2015-08-24,24.0,9.0,29.0,6.0
601,2015-08-25,17.0,15.0,36.0,17.0
602,2015-08-26,33.0,14.0,40.0,10.0
603,2015-08-27,32.0,15.0,38.0,12.0
604,2015-08-28,32.0,15.0,40.0,9.0
605,2015-08-29,40.0,12.0,42.0,6.0
606,2015-08-30,35.0,20.0,40.0,9.0
607,2015-08-31,43.0,13.0,34.0,8.0
608,2015-09-01,29.0,7.0,34.0,6.0
609,2015-09-02,17.0,9.0,34.0,8.0
610,2015-09-03,21.0,10.0,36.0,6.0
611,2015-09-04,18.0,8.0,30.0,4.0
612,2015-09-05,14.0,8.0,31.0,3.0
613,2015-09-06,18.0,10.0,31.0,3.0
614,2015-09-07,17.0,12.0,32.0,7.0
615,2015-09-08,25.0,15.0,44.0,14.0
616,2015-09-09,35.0,21.0,44.0,18.0
617,2015-09-10,47.0,20.0,39.0,14.0
618,2015-09-11,50.0,10.0,37.0,8.0
619,2015-09-12,25.0,10.0,33.0,5.0
620,2015-09-13,31.0,9.0,22.0,11.0
621,2015-09-14,26.0,10.0,28.0,15.0
622,2015-09-15,21.0,19.0,35.0,4.0
623,2015-09-16,31.0,10.0,33.0,11.0
624,2015-09-17,27.0,10.0,23.0,15.0
625,2015-09-18,24.0,8.0,28.0,12.0
626,2015-09-19,21.0,7.0,30.0,2.0
627,2015-09-20,20.0,13.0,25.0,11.0
628,2015-09-21,39.0,17.0,20.0,20.0
629,2015-09-22,44.0,6.0,24.0,6.0
630,2015-09-23,14.0,10.0,29.0,9.0
631,2015-09-24,28.0,8.0,28.0,10.0
632,2015-09-25,20.0,13.0,26.0,7.0
633,2015-09-26,35.0,13.0,26.0,4.0
634,2015-09-27,38.0,13.0,27.0,5.0
635,2015-09-28,35.0,15.0,23.0,11.0
636,2015-09-29,36.0,20.0,24.0,16.0
637,2015-09-30,51.0,23.0,20.0,13.0
638,2015-10-01,59.0,28.0,9.0,18.0
639,2015-10-02,69.0,17.0,14.0,17.0
640,2015-10-03,51.0,11.0,23.0,11.0
641,2015-10-04,39.0,15.0,19.0,17.0
642,2015-10-05,46.0,20.0,10.0,21.0
643,2015-10-06,50.0,10.0,21.0,14.0
644,2015-10-07,24.0,9.0,24.0,8.0
645,2015-10-08,20.0,15.0,21.0,8.0
646,2015-10-09,37.0,22.0,10.0,12.0
647,2015-10-10,63.0,24.0,15.0,10.0
648,2015-10-11,71.0,28.0,1.0,16.0
649,2015-10-12,77.0,33.0,13.0,12.0
650,2015-10-13,88.0,33.0,15.0,11.0
651,2015-10-14,85.0,16.0,10.0,15.0
652,2015-10-15,52.0,11.0,14.0,11.0
653,2015-10-16,55.0,19.9,16.0,17.0
654,2015-10-17,77.0,19.0,17.0,17.0
655,2015-10-18,77.0,22.0,17.0,8.0
656,2015-10-19,63.0,23.0,18.0,10.0
657,2015-10-20,69.0,20.0,18.0,9.0
658,2015-10-21,64.0,14.0,16.0,13.0
659,2015-10-22,42.0,9.0,15.0,13.0
660,2015-10-23,32.0,17.0,19.0,18.0
661,2015-10-24,52.0,18.0,25.0,18.0
662,2015-10-25,53.0,25.0,20.0,20.0
663,2015-10-26,66.0,23.0,23.0,16.0
664,2015-10-27,61.0,11.0,16.0,18.0
665,2015-10-28,39.0,17.0,14.0,20.0
666,2015-10-29,49.0,20.0,9.0,17.0
667,2015-10-30,60.0,30.0,5.0,21.0
668,2015-10-31,84.0,37.0,6.0,19.0
669,2015-11-01,98.0,30.0,10.0,21.0
670,2015-11-02,78.0,26.0,14.0,20.0
671,2015-11-03,66.0,16.0,24.0,22.0
672,2015-11-04,38.0,20.0,14.0,20.0
673,2015-11-05,55.0,31.0,2.0,29.0
674,2015-11-06,76.0,30.0,7.0,27.0
675,2015-11-07,76.0,26.0,12.0,18.0
676,2015-11-08,71.0,29.0,12.0,20.0
677,2015-11-09,73.0,17.0,16.0,16.0
678,2015-11-10,51.0,21.0,10.0,16.0
679,2015-11-11,63.0,20.0,7.0,16.0
680,2015-11-12,62.0,41.0,2.0,24.0
681,2015-11-13,103.0,29.0,17.0,19.0
682,2015-11-14,77.0,36.0,5.0,26.0
683,2015-11-15,90.0,41.0,7.0,24.0
684,2015-11-16,96.0,39.0,2.0,30.0
685,2015-11-17,89.0,30.0,7.0,27.0
686,2015-11-18,72.0,30.0,4.0,29.0
687,2015-11-19,70.0,21.0,9.0,20.0
688,2015-11-20,48.0,4.0,24.0,6.0
689,2015-11-21,11.0,4.0,20.0,4.0
690,2015-11-22,11.0,11.0,18.0,11.0
691,2015-11-23,5.0,21.0,10.0,21.0
692,2015-11-24,6.0,18.0,4.0,26.0
693,2015-11-25,33.0,8.0,21.0,9.0
694,2015-11-26,25.0,15.0,16.0,12.0
695,2015-11-27,54.0,31.0,2.0,23.0
696,2015-11-28,88.0,28.0,3.0,24.0
697,2015-11-29,79.0,42.0,10.620689655172415,34.0
698,2015-11-30,95.0,34.0,9.0,32.0
699,2015-12-01,76.0,45.0,1.0,36.0
700,2015-12-02,97.0,44.0,2.0,30.0
701,2015-12-03,102.0,45.0,10.035714285714286,35.0
702,2015-12-04,101.0,40.0,2.0,24.0
703,2015-12-05,99.0,29.0,14.0,21.0
704,2015-12-06,78.0,35.0,2.0,28.0
705,2015-12-07,83.0,28.0,8.0,24.0
706,2015-12-08,69.0,16.0,18.0,16.0
707,2015-12-09,38.0,29.0,8.0,21.0
708,2015-12-10,66.0,47.0,1.0,34.0
709,2015-12-11,103.0,43.0,3.0,32.0
710,2015-12-12,101.0,49.0,1.0,30.0
711,2015-12-13,121.0,43.0,10.0,24.0
712,2015-12-14,108.0,29.0,10.0,24.0
713,2015-12-15,74.0,40.0,1.0,28.0
714,2015-12-16,94.0,39.0,5.0,23.0
715,2015-12-17,96.0,31.0,4.0,25.0
716,2015-12-18,71.0,34.0,10.0,18.0
717,2015-12-19,77.0,19.0,21.0,9.0
718,2015-12-20,44.0,15.0,21.0,17.0
719,2015-12-21,27.0,26.0,12.0,14.0
720,2015-12-22,7.0,26.0,14.0,24.0
721,2015-12-23,77.54166666666667,17.0,23.0,8.0
722,2015-12-24,77.54166666666667,20.0,17.0,18.0
723,2015-12-25,77.54166666666667,25.0,14.0,20.0
724,2015-12-26,77.54166666666667,30.0,3.0,26.0
725,2015-12-27,77.54166666666667,15.0,22.0,10.0
726,2015-12-28,77.54166666666667,16.0,22.0,18.0
727,2015-12-29,52.0,28.0,12.0,20.0
728,2015-12-30,77.0,31.137931034482758,10.035714285714286,22.655172413793103
729,2015-12-31,77.54166666666667,31.137931034482758,10.035714285714286,22.655172413793103
730,2016-01-01,47.758620689655174,18.8,14.633333333333333,17.8
731,2016-01-02,47.758620689655174,13.0,17.0,15.0
732,2016-01-03,37.0,9.0,20.0,16.0
733,2016-01-04,23.0,11.0,18.0,21.0
734,2016-01-05,24.0,12.0,14.0,21.0
735,2016-01-06,31.0,16.0,12.0,21.0
736,2016-01-07,44.0,20.0,16.0,20.0
737,2016-01-08,47.0,17.0,6.0,19.0
738,2016-01-09,50.0,9.0,21.0,11.0
739,2016-01-10,28.0,8.0,27.0,9.0
740,2016-01-11,23.0,6.0,25.0,14.0
741,2016-01-12,12.0,16.0,23.0,18.0
742,2016-01-13,26.0,22.0,5.0,28.0
743,2016-01-14,53.0,13.0,20.0,16.0
744,2016-01-15,28.0,11.0,18.0,10.0
745,2016-01-16,30.0,18.0,19.0,10.0
746,2016-01-17,38.0,20.0,11.0,19.0
747,2016-01-18,53.0,13.0,15.0,16.0
748,2016-01-19,40.0,22.0,10.0,17.0
749,2016-01-20,62.0,27.0,11.0,15.0
750,2016-01-21,72.0,30.0,9.0,20.0
751,2016-01-22,77.0,21.0,14.0,16.0
752,2016-01-23,61.0,34.0,3.0,24.0
753,2016-01-24,85.0,33.0,15.0,25.0
754,2016-01-25,81.0,25.0,11.0,21.0
755,2016-01-26,65.0,26.0,11.0,13.0
756,2016-01-27,65.0,31.0,13.0,28.0
757,2016-01-28,68.0,27.0,9.0,20.0
758,2016-01-29,64.0,25.0,14.0,16.0
759,2016-01-30,63.0,13.0,15.0,15.0
760,2016-01-31,35.0,16.0,17.0,20.0
761,2016-02-01,40.0,32.0,4.0,31.0
762,2016-02-02,70.0,14.0,21.0,17.0
763,2016-02-03,34.0,16.0,21.0,16.0
764,2016-02-04,28.0,22.0,9.0,21.0
765,2016-02-05,57.0,20.0,26.0,13.0
766,2016-02-06,47.0,12.0,29.0,13.0
767,2016-02-07,30.0,15.0,17.0,16.0
768,2016-02-08,40.0,9.0,25.0,6.0
769,2016-02-09,26.0,9.0,30.0,16.535714285714285
770,2016-02-10,19.0,14.0,16.0,27.0
771,2016-02-11,45.0,15.0,18.0,21.0
772,2016-02-12,47.0,12.0,23.0,12.0
773,2016-02-13,31.0,9.0,25.0,10.0
774,2016-02-14,27.0,9.0,22.0,7.0
775,2016-02-15,36.0,14.0,16.0,7.0
776,2016-02-16,50.0,29.0,12.0,13.0
777,2016-02-17,75.0,37.0,10.0,26.0
778,2016-02-18,84.0,11.0,22.0,13.0
779,2016-02-19,35.0,26.0,16.0,23.0
780,2016-02-20,68.0,25.0,16.0,26.0
781,2016-02-21,63.0,33.0,3.0,28.0
782,2016-02-22,76.0,38.0,16.0,21.0
783,2016-02-23,68.0,17.0,19.0,16.0
784,2016-02-24,51.0,17.0,17.0,16.0
785,2016-02-25,52.0,21.0,20.0,16.0
786,2016-02-26,60.0,31.0,13.0,17.0
787,2016-02-27,82.0,36.0,17.0,8.0
788,2016-02-28,95.0,42.0,18.0,8.0
789,2016-02-29,106.0,40.0,24.0,15.0
790,2016-03-01,100.0,19.0,21.0,16.0
791,2016-03-02,53.0,10.0,21.0,17.0
792,2016-03-03,34.0,12.0,20.0,19.0
793,2016-03-04,32.0,7.0,24.0,24.0
794,2016-03-05,22.0,11.0,24.0,13.466666666666667
795,2016-03-06,37.0,22.0,18.0,16.0
796,2016-03-07,63.0,13.0,22.0,10.0
797,2016-03-08,46.0,18.0,25.0,17.0
798,2016-03-09,51.0,16.0,25.0,13.0
799,2016-03-10,49.0,28.0,29.0,9.0
800,2016-03-11,80.0,40.0,28.0,8.0
801,2016-03-12,108.0,31.0,23.0,6.0
802,2016-03-13,87.0,27.0,24.0,14.0
803,2016-03-14,74.0,27.0,25.0,12.0
804,2016-03-15,78.0,20.0,19.0,10.0
805,2016-03-16,65.0,24.0,23.0,19.0
806,2016-03-17,70.0,29.0,30.0,20.0
807,2016-03-18,79.0,37.0,33.0,22.0
808,2016-03-19,95.0,54.0,14.0,10.0
809,2016-03-20,143.0,46.0,25.0,8.0
810,2016-03-21,118.0,21.0,30.0,7.0
811,2016-03-22,63.0,21.0,26.0,5.0
812,2016-03-23,58.0,21.0,28.0,7.0
813,2016-03-24,62.0,36.0,17.0,24.0
814,2016-03-25,89.0,27.0,28.0,17.0
815,2016-03-26,75.0,10.0,33.0,8.0
816,2016-03-27,31.0,11.0,25.0,11.0
817,2016-03-28,35.0,17.0,17.0,19.0
818,2016-03-29,45.0,18.0,31.0,14.0
819,2016-03-30,46.0,21.0,33.0,15.0
820,2016-03-31,42.0,10.0,14.0,7.0
821,2016-04-01,35.0,23.0,11.0,10.137931034482758
822,2016-04-02,66.0,25.0,27.0,17.0
823,2016-04-03,57.0,22.0,34.0,16.0
824,2016-04-04,44.0,25.0,26.0,17.0
825,2016-04-05,50.0,13.0,29.0,14.0
826,2016-04-06,42.0,11.0,29.0,12.0
827,2016-04-07,29.0,10.0,27.0,8.0
828,2016-04-08,23.0,55.0,31.0,6.0
829,2016-04-09,40.0,21.0,34.0,12.0
830,2016-04-10,56.0,13.0,38.0,7.0
831,2016-04-11,24.0,16.0,36.0,8.0
832,2016-04-12,33.0,12.0,24.0,15.0
833,2016-04-13,34.0,11.0,28.0,16.0
834,2016-04-14,30.0,13.0,29.0,10.0
835,2016-04-15,34.0,12.0,38.0,3.0
836,2016-04-16,28.0,7.0,27.0,3.0
837,2016-04-17,22.0,7.0,29.0,3.0
838,2016-04-18,22.0,12.0,33.0,4.0
839,2016-04-19,37.0,17.0,31.0,9.0
840,2016-04-20,47.0,26.0,34.0,20.0
841,2016-04-21,59.0,18.0,33.0,10.0
842,2016-04-22,51.0,9.0,27.0,4.0
843,2016-04-23,31.0,13.0,31.0,1.0
844,2016-04-24,40.0,9.0,30.0,2.0
845,2016-04-25,28.0,11.0,26.0,9.0
846,2016-04-26,32.0,9.0,28.0,15.0
847,2016-04-27,25.0,12.0,30.0,14.0
848,2016-04-28,38.0,14.0,30.0,16.0
849,2016-04-29,44.0,14.0,23.0,18.0
850,2016-04-30,47.0,6.0,24.0,5.0
851,2016-05-01,26.0,17.0,38.0,14.0
852,2016-05-02,54.0,12.0,30.0,11.0
853,2016-05-03,36.0,12.0,36.0,7.0
854,2016-05-04,37.0,14.0,42.0,6.0
855,2016-05-05,42.0,14.0,46.0,10.0
856,2016-05-06,38.0,13.0,42.0,7.0
857,2016-05-07,43.0,14.0,42.0,6.0
858,2016-05-08,44.0,13.0,30.0,15.0
859,2016-05-09,41.0,15.0,34.0,11.0
860,2016-05-10,44.0,14.0,27.0,12.0
861,2016-05-11,40.0,8.0,24.0,12.0
862,2016-05-12,23.0,8.0,21.0,13.0
863,2016-05-13,27.0,11.0,35.0,5.0
864,2016-05-14,43.0,14.0,33.0,1.0
865,2016-05-15,36.0,11.0,37.0,3.0
866,2016-05-16,32.0,14.0,35.0,9.0
867,2016-05-17,42.0,18.0,36.0,14.0
868,2016-05-18,48.0,8.0,27.0,6.0
869,2016-05-19,24.0,13.0,28.0,10.518518518518519
870,2016-05-20,38.0,16.0,36.0,10.518518518518519
871,2016-05-21,47.0,11.0,39.0,10.518518518518519
872,2016-05-22,29.0,6.0,25.0,10.518518518518519
873,2016-05-23,19.0,8.0,27.0,19.0
874,2016-05-24,24.0,15.0,17.0,19.0
875,2016-05-25,48.0,19.0,30.0,19.0
876,2016-05-26,54.0,24.0,41.0,18.0
877,2016-05-27,57.0,24.0,39.0,8.0
878,2016-05-28,57.0,8.0,30.0,7.0
879,2016-05-29,28.0,8.0,23.0,12.0
880,2016-05-30,22.0,6.0,31.0,11.0
881,2016-05-31,22.0,6.0,17.0,9.0
882,2016-06-01,18.0,10.0,10.0,15.0
883,2016-06-02,30.0,7.0,18.0,8.0
884,2016-06-03,23.0,12.0,32.0,6.0
885,2016-06-04,40.0,9.0,31.0,4.0
886,2016-06-05,27.0,11.0,35.0,7.0
887,2016-06-06,39.0,17.0,38.0,15.0
888,2016-06-07,51.0,15.0,37.0,10.0
889,2016-06-08,49.0,14.0,38.0,5.0
890,2016-06-09,47.0,16.0,42.0,11.0
891,2016-06-10,47.0,16.0,26.0,11.0
892,2016-06-11,48.0,12.03448275862069,30.20689655172414,9.068965517241379
893,2016-06-12,34.3448275862069,10.0,16.0,12.0
894,2016-06-13,33.0,9.0,19.0,10.0
895,2016-06-14,20.0,8.0,24.0,11.0
896,2016-06-15,19.0,7.0,27.0,8.0
897,2016-06-16,18.0,7.0,23.0,9.0
898,2016-06-17,19.0,6.0,25.0,7.0
899,2016-06-18,19.0,7.0,28.0,4.0
900,2016-06-19,23.0,9.0,33.0,7.0
901,2016-06-20,26.0,13.0,24.0,13.0
902,2016-06-21,35.0,16.0,31.0,13.0
903,2016-06-22,45.0,20.0,45.0,11.0
904,2016-06-23,49.0,22.0,45.0,15.0
905,2016-06-24,53.0,12.0,28.0,5.0
906,2016-06-25,40.0,11.0,28.0,4.0
907,2016-06-26,32.0,10.0,31.0,6.0
908,2016-06-27,27.0,10.0,29.0,7.0
909,2016-06-28,31.0,15.0,40.0,10.0
910,2016-06-29,43.0,16.0,34.0,9.0
911,2016-06-30,45.0,14.0,39.0,10.0
912,2016-07-01,42.0,14.0,24.0,7.0
913,2016-07-02,40.0,11.0,29.0,5.0
914,2016-07-03,30.0,11.0,30.0,6.0
915,2016-07-04,31.0,15.0,32.0,10.0
916,2016-07-05,41.0,12.0,30.0,8.0
917,2016-07-06,35.0,13.0,43.0,9.0
918,2016-07-07,40.0,22.0,51.0,18.0
919,2016-07-08,56.0,22.0,44.0,7.0
920,2016-07-09,56.0,25.0,49.0,9.0
921,2016-07-10,66.0,26.0,34.0,13.0
922,2016-07-11,65.0,16.0,14.0,11.0
923,2016-07-12,44.0,9.0,20.0,7.0
924,2016-07-13,27.0,8.0,22.0,5.0
925,2016-07-14,25.0,8.0,27.0,3.0
926,2016-07-15,25.0,9.0,37.0,3.0
927,2016-07-16,32.0,11.0,40.0,3.0
928,2016-07-17,39.0,17.0,40.0,16.0
929,2016-07-18,52.0,22.0,46.0,17.0
930,2016-07-19,55.0,17.0,41.0,12.0
931,2016-07-20,47.0,32.0,42.0,10.0
932,2016-07-21,68.0,19.0,33.0,11.0
933,2016-07-22,55.0,17.0,34.0,6.0
934,2016-07-23,52.0,14.0,40.0,3.0
935,2016-07-24,50.0,16.0,38.0,7.0
936,2016-07-25,49.0,14.0,32.0,7.0
937,2016-07-26,43.0,16.0,35.0,6.0
938,2016-07-27,43.0,16.0,32.0,8.0
939,2016-07-28,45.0,13.0,41.0,9.0
940,2016-07-29,37.0,18.0,31.0,15.0
941,2016-07-30,49.0,13.0,32.0,5.0
942,2016-07-31,47.0,10.0,31.0,5.0
943,2016-08-01,32.0,21.0,42.0,11.0
944,2016-08-02,42.0,17.0,47.0,10.0
945,2016-08-03,41.0,21.0,29.0,17.0
946,2016-08-04,52.0,8.0,21.0,5.0
947,2016-08-05,24.0,11.0,34.0,5.0
948,2016-08-06,28.0,10.0,34.0,2.0
949,2016-08-07,31.0,14.0,34.0,11.0
950,2016-08-08,40.0,15.0,27.0,5.0
951,2016-08-09,37.0,16.0,29.0,4.0
952,2016-08-10,34.0,13.0,28.0,3.0
953,2016-08-11,31.0,10.0,27.0,8.0
954,2016-08-12,30.0,15.0,43.0,12.0
955,2016-08-13,45.0,15.0,39.0,9.0
956,2016-08-14,45.0,14.0,34.0,9.0
957,2016-08-15,42.0,14.0,43.0,8.0
958,2016-08-16,44.0,19.0,40.0,11.0
959,2016-08-17,55.0,15.0,32.0,12.0
960,2016-08-18,50.0,12.0,36.0,10.0
961,2016-08-19,41.0,12.0,17.0,12.0
962,2016-08-20,37.0,11.0,26.0,7.0
963,2016-08-21,26.0,10.0,29.0,6.0
964,2016-08-22,26.0,15.0,42.0,13.0
965,2016-08-23,38.0,20.0,43.0,21.0
966,2016-08-24,53.0,18.0,46.0,17.0
967,2016-08-25,50.0,20.0,50.0,16.0
968,2016-08-26,56.0,22.0,51.0,11.0
969,2016-08-27,61.0,17.0,48.0,6.0
970,2016-08-28,53.0,13.0,28.0,5.0
971,2016-08-29,36.0,14.0,34.0,7.0
972,2016-08-30,35.0,22.0,46.0,16.0
973,2016-08-31,53.0,19.0,38.0,9.0
974,2016-09-01,49.0,19.0,31.0,11.0
975,2016-09-02,50.0,22.0,30.0,18.0
976,2016-09-03,57.0,20.0,31.0,16.0
977,2016-09-04,57.0,13.0,13.0,11.0
978,2016-09-05,35.0,8.0,15.0,4.0
979,2016-09-06,24.0,17.0,5.0,11.0
980,2016-09-07,45.0,16.0,16.0,9.0
981,2016-09-08,38.0,18.0,22.0,7.0
982,2016-09-09,42.0,18.0,26.0,11.0
983,2016-09-10,42.0,19.0,29.0,7.0
984,2016-09-11,46.0,23.0,45.0,14.0
985,2016-09-12,54.0,32.0,46.0,10.0
986,2016-09-13,65.0,35.0,39.0,16.0
987,2016-09-14,76.0,13.0,30.0,11.0
988,2016-09-15,38.0,10.0,20.0,16.0
989,2016-09-16,34.0,8.0,18.0,6.0
990,2016-09-17,25.0,4.0,13.0,5.0
991,2016-09-18,15.0,16.0,26.0,7.0
992,2016-09-19,51.0,17.0,24.0,7.0
993,2016-09-20,54.0,17.0,24.0,12.0
994,2016-09-21,55.0,19.0,31.0,16.0
995,2016-09-22,56.0,23.0,35.0,20.0
996,2016-09-23,62.0,18.0,35.0,17.0
997,2016-09-24,53.0,16.0,38.0,7.0
998,2016-09-25,52.0,12.0,20.0,8.0
999,2016-09-26,35.0,15.0,25.0,13.0
1000,2016-09-27,38.0,22.0,24.0,24.0
1001,2016-09-28,52.0,22.0,37.0,18.0
1002,2016-09-29,56.0,19.0,35.0,11.0
1003,2016-09-30,54.0,12.0,31.0,10.0
1004,2016-10-01,41.0,11.0,23.0,8.0
1005,2016-10-02,33.0,7.0,27.0,7.0
1006,2016-10-03,22.0,10.0,24.0,8.0
1007,2016-10-04,28.0,15.0,22.0,14.0
1008,2016-10-05,44.0,13.0,17.0,11.0
1009,2016-10-06,38.0,20.0,18.0,15.0
1010,2016-10-07,60.0,19.0,14.0,12.0
1011,2016-10-08,58.0,11.0,17.0,5.0
1012,2016-10-09,43.0,11.0,20.0,8.0
1013,2016-10-10,38.0,15.0,21.0,8.0
1014,2016-10-11,50.0,21.0,16.0,14.0
1015,2016-10-12,59.0,21.0,9.0,15.0
1016,2016-10-13,67.0,12.0,3.0,21.0
1017,2016-10-14,44.0,9.0,21.0,15.0
1018,2016-10-15,29.0,16.0,21.0,16.0
1019,2016-10-16,52.0,19.0,10.0,21.0
1020,2016-10-17,57.0,15.0,24.0,15.0
1021,2016-10-18,45.0,11.0,22.0,14.0
1022,2016-10-19,33.0,10.0,23.0,8.0
1023,2016-10-20,24.0,15.0,17.0,15.0
1024,2016-10-21,40.0,15.0,13.0,16.0
1025,2016-10-22,52.0,19.0,21.0,13.0
1026,2016-10-23,53.0,22.0,25.0,10.0
1027,2016-10-24,39.0,8.0,18.0,10.0
1028,2016-10-25,28.0,16.0,7.0,17.0
1029,2016-10-26,50.0,23.0,12.0,13.0
1030,2016-10-27,67.0,23.0,12.0,11.0
1031,2016-10-28,68.0,22.0,10.0,10.0
1032,2016-10-29,69.0,21.0,9.0,11.0
1033,2016-10-30,64.0,31.0,6.0,15.0
1034,2016-10-31,86.0,32.0,17.0,16.0
1035,2016-11-01,87.0,31.0,14.0,12.0
1036,2016-11-02,84.0,16.0,21.0,10.0
1037,2016-11-03,47.0,27.0,22.0,16.0
1038,2016-11-04,67.0,13.0,20.0,13.0
1039,2016-11-05,44.0,9.0,22.0,7.0
1040,2016-11-06,33.0,12.0,22.0,17.0
1041,2016-11-07,37.0,10.0,14.0,14.0
1042,2016-11-08,36.0,13.0,12.0,21.0
1043,2016-11-09,44.0,15.0,5.0,23.0
1044,2016-11-10,51.0,9.0,23.0,11.0
1045,2016-11-11,28.0,17.0,13.0,16.0
1046,2016-11-12,54.0,24.0,10.0,17.0
1047,2016-11-13,74.0,20.0,13.0,11.0
1048,2016-11-14,68.0,23.0,14.0,16.0
1049,2016-11-15,71.0,34.0,2.0,23.0
1050,2016-11-16,84.0,25.0,8.0,20.0
1051,2016-11-17,68.0,13.0,17.0,14.0
1052,2016-11-18,42.0,10.0,27.0,15.0
1053,2016-11-19,32.0,11.0,30.0,5.0
1054,2016-11-20,27.0,10.0,32.0,7.0
1055,2016-11-21,26.0,5.0,28.0,15.0
1056,2016-11-22,23.0,16.0,3.0,17.0
1057,2016-11-23,56.0,18.0,6.0,24.0
1058,2016-11-24,55.0,19.0,12.0,16.0
1059,2016-11-25,57.0,26.0,5.0,12.0
1060,2016-11-26,75.0,27.0,10.0,6.0
1061,2016-11-27,80.0,15.0,13.0,7.0
1062,2016-11-28,50.0,20.0,14.0,13.0
1063,2016-11-29,59.0,44.0,5.0,18.0
1064,2016-11-30,110.0,50.0,2.0,16.0
1065,2016-12-01,132.0,38.0,10.0,17.0
1066,2016-12-02,106.0,40.0,5.0,17.0
1067,2016-12-03,109.0,39.0,3.0,11.0
1068,2016-12-04,110.0,52.0,2.0,14.0
1069,2016-12-05,134.0,54.0,2.0,10.0
1070,2016-12-06,138.0,51.0,1.0,16.0
1071,2016-12-07,136.0,51.0,2.0,34.0
1072,2016-12-08,129.0,59.0,1.0,31.0
1073,2016-12-09,147.0,63.0,1.0,29.0
1074,2016-12-10,153.0,57.0,3.0,20.0
1075,2016-12-11,147.0,23.0,15.0,13.0
1076,2016-12-12,70.0,33.0,9.0,15.0
1077,2016-12-13,91.0,49.0,1.0,16.0
1078,2016-12-14,129.0,53.0,1.0,23.0
1079,2016-12-15,120.0,50.0,2.0,16.0
1080,2016-12-16,84.0,51.0,1.0,13.0
1081,2016-12-17,141.0,34.0,3.0,10.0
1082,2016-12-18,99.0,32.0,3.0,10.0
1083,2016-12-19,78.0,31.0,3.0,13.0
1084,2016-12-20,77.0,38.0,4.0,17.0
1085,2016-12-21,96.0,37.0,3.0,21.0
1086,2016-12-22,91.0,34.0,3.0,23.0
1087,2016-12-23,91.0,29.0,4.0,21.0
1088,2016-12-24,78.0,30.0,16.0,18.0
1089,2016-12-25,76.0,23.0,9.0,23.0
1090,2016-12-26,58.0,13.0,21.0,6.0
1091,2016-12-27,39.0,24.0,14.0,14.0
1092,2016-12-28,62.0,35.0,4.0,18.0
1093,2016-12-29,87.0,49.0,1.0,19.0
1094,2016-12-30,117.0,48.0,2.0,19.0
