datetime,pm25,pm10,o3,no2
2699,2021-05-23,36.0,17.0,33.0,16.0
2700,2021-05-24,35.0,17.0,29.0,11.0
2701,2021-05-25,36.0,16.0,28.0,16.0
2702,2021-05-26,15.0,14.0,37.0,11.0
2703,2021-05-27,49.0,19.0,39.0,17.0
2704,2021-05-28,61.0,40.0,39.0,21.0
2705,2021-05-29,43.0,41.0,42.0,13.0
2706,2021-05-30,36.0,40.0,46.0,17.0
2707,2021-05-31,32.0,34.0,32.63333333333333,40.0
2708,2021-06-01,44.857142857142854,31.0,31.84,35.0
2709,2021-06-02,44.857142857142854,42.0,40.0,36.0
2710,2021-06-03,58.0,20.0,26.0,33.0
2711,2021-06-04,43.0,13.0,31.84,9.0
2712,2021-06-05,39.0,15.0,31.84,11.0
2713,2021-06-06,34.0,26.0,39.0,21.0
2714,2021-06-07,45.0,31.0,23.0,21.0
2715,2021-06-08,67.0,37.0,44.0,35.0
2716,2021-06-09,38.0,25.0,26.0,30.0
2717,2021-06-10,36.0,17.0,31.84,20.0
2718,2021-06-11,36.0,15.0,24.0,8.0
2719,2021-06-12,29.0,28.0,36.0,4.0
2720,2021-06-13,29.0,30.0,49.0,17.0
2721,2021-06-14,36.0,27.0,31.84,21.0
2722,2021-06-15,57.0,36.0,55.0,41.0
2723,2021-06-16,79.0,29.0,45.0,32.0
2724,2021-06-17,51.0,30.0,34.0,23.0
2725,2021-06-18,53.0,24.0,27.0,27.0
2726,2021-06-19,59.0,17.0,34.0,17.0
2727,2021-06-20,41.0,19.0,34.0,19.0
2728,2021-06-21,24.0,22.0,17.0,24.0
2729,2021-06-22,41.0,25.0,18.0,12.0
2730,2021-06-23,60.0,32.0,35.0,21.0
2731,2021-06-24,44.0,31.0,26.0,29.0
2732,2021-06-25,57.0,17.0,25.0,19.0
2733,2021-06-26,45.0,19.0,30.0,17.0
2734,2021-06-27,47.0,25.0,27.0,27.0
2735,2021-06-28,38.0,22.0,27.0,26.0
2736,2021-06-29,32.0,17.0,21.0,11.0
2737,2021-06-30,38.0,24.0,34.0,24.0
2738,2021-07-01,53.0,37.0,37.0,38.0
2739,2021-07-02,66.0,26.0,28.0,15.0
2740,2021-07-03,46.0,20.0,20.0,4.0
2741,2021-07-04,30.0,19.0,21.0,6.0
2742,2021-07-05,36.0,24.0,25.0,7.0
2743,2021-07-06,27.0,21.0,24.0,7.0
2744,2021-07-07,30.0,48.0,23.0,10.0
2745,2021-07-08,26.0,44.0,26.0,13.0
2746,2021-07-09,37.0,60.0,21.0,15.0
2747,2021-07-10,36.0,54.0,27.0,8.0
2748,2021-07-11,24.0,25.0,24.0,25.0
2749,2021-07-12,47.0,22.0,16.0,24.0
2750,2021-07-13,54.0,13.0,29.0,11.0
2751,2021-07-14,38.0,19.0,29.0,17.0
2752,2021-07-15,41.0,16.0,28.0,31.0
2753,2021-07-16,42.0,29.0,32.0,20.0
2754,2021-07-17,66.0,22.0,31.0,19.0
2755,2021-07-18,45.0,28.0,35.0,28.0
2756,2021-07-19,54.0,42.0,36.0,25.0
2757,2021-07-20,65.0,50.0,47.0,30.0
2758,2021-07-21,67.0,49.0,45.0,23.0
2759,2021-07-22,60.0,54.0,48.0,22.0
2760,2021-07-23,62.0,27.0,35.0,13.0
2761,2021-07-24,42.0,21.0,33.0,12.0
2762,2021-07-25,43.0,23.0,34.0,24.0
2763,2021-07-26,41.0,26.0,25.0,35.0
2764,2021-07-27,56.0,22.0,29.0,16.0
2765,2021-07-28,34.0,22.0,26.0,17.0
2766,2021-07-29,27.0,31.0,26.0,22.0
2767,2021-07-30,42.0,16.0,28.0,11.0
2768,2021-07-31,28.0,18.0,27.0,11.0
2769,2021-08-01,26.0,17.0,27.0,15.0
2770,2021-08-02,30.0,16.0,29.0,17.0
2771,2021-08-03,30.0,21.0,31.0,19.0
2772,2021-08-04,48.0,28.0,30.0,19.0
2773,2021-08-05,44.0,15.0,26.0,13.0
2774,2021-08-06,21.0,16.0,22.0,15.0
2775,2021-08-07,30.0,19.0,26.0,10.0
2776,2021-08-08,27.0,20.0,25.0,19.0
2777,2021-08-09,34.0,23.0,22.0,19.0
2778,2021-08-10,35.0,17.0,42.0,15.0
2779,2021-08-11,38.0,32.0,43.0,23.0
2780,2021-08-12,55.0,29.0,37.0,15.0
2781,2021-08-13,40.0,27.0,44.0,17.0
2782,2021-08-14,45.0,40.0,42.0,24.0
2783,2021-08-15,56.0,23.0,32.0,7.0
2784,2021-08-16,40.0,26.0,28.0,13.0
2785,2021-08-17,47.0,17.0,26.0,11.0
2786,2021-08-18,30.0,19.0,21.0,14.0
2787,2021-08-19,29.0,31.0,30.0,26.0
2788,2021-08-20,42.0,19.0,30.0,16.0
2789,2021-08-21,41.0,20.0,27.0,8.0
2790,2021-08-22,33.0,25.0,29.0,15.0
2791,2021-08-23,41.0,37.0,34.0,23.0
2792,2021-08-24,51.0,36.0,37.0,19.0
2793,2021-08-25,48.0,28.0,31.0,16.0
2794,2021-08-26,37.0,39.0,31.0,18.0
2795,2021-08-27,43.0,29.0,29.0,11.0
2796,2021-08-28,37.0,34.0,30.0,11.0
2797,2021-08-29,43.0,34.0,35.0,17.0
2798,2021-08-30,51.0,36.0,34.0,25.0
2799,2021-08-31,57.0,31.0,32.0,16.0
2800,2021-09-01,62.0,41.0,40.0,26.0
2801,2021-09-02,66.0,45.0,50.0,39.0
2802,2021-09-03,68.0,46.0,37.0,41.0
2803,2021-09-04,71.0,25.0,41.0,26.0
2804,2021-09-05,59.0,20.0,49.0,14.0
2805,2021-09-06,63.0,45.0,52.0,39.0
2806,2021-09-07,59.0,40.0,45.0,42.0
2807,2021-09-08,65.0,28.0,26.0,22.0
2808,2021-09-09,53.0,22.0,28.0,25.0
2809,2021-09-10,37.0,15.0,28.0,18.0
2810,2021-09-11,30.0,29.0,35.0,26.0
2811,2021-09-12,44.0,31.0,35.0,34.0
2812,2021-09-13,49.0,26.0,26.0,30.0
2813,2021-09-14,55.0,19.0,19.0,28.0
2814,2021-09-15,57.0,21.0,34.0,31.0
2815,2021-09-16,39.0,27.0,35.0,36.0
2816,2021-09-17,62.0,30.0,32.0,21.0
2817,2021-09-18,47.0,33.0,34.0,9.0
2818,2021-09-19,41.0,15.0,25.0,13.0
2819,2021-09-20,27.0,26.0,26.0,13.0
2820,2021-09-21,62.0,30.0,34.0,16.0
2821,2021-09-22,60.0,31.0,40.0,34.0
2822,2021-09-23,53.0,29.0,35.0,48.0
2823,2021-09-24,47.0,33.0,23.0,46.0
2824,2021-09-25,67.0,21.0,29.0,42.0
2825,2021-09-26,58.0,21.0,28.0,38.0
2826,2021-09-27,40.0,30.0,28.0,43.0
2827,2021-09-28,53.0,30.0,26.0,38.0
2828,2021-09-29,20.0,27.0,24.0,32.0
2829,2021-09-30,42.0,29.0,22.0,33.0
2830,2021-10-01,47.0,20.0,21.0,25.0
2831,2021-10-02,41.0,17.0,27.0,20.0
2832,2021-10-03,39.0,26.0,25.0,30.0
2833,2021-10-04,42.0,19.0,28.0,23.0
2834,2021-10-05,26.0,21.0,26.0,16.0
2835,2021-10-06,25.0,34.0,19.0,33.0
2836,2021-10-07,53.0,26.0,21.0,28.0
2837,2021-10-08,50.0,34.0,9.0,33.0
2838,2021-10-09,73.0,43.0,26.0,25.0
2839,2021-10-10,78.0,31.0,21.0,22.0
2840,2021-10-11,55.0,31.0,16.0,23.0
2841,2021-10-12,36.0,30.0,24.0,31.0
2842,2021-10-13,44.0,47.0,20.0,38.0
2843,2021-10-14,81.0,47.0,18.0,39.0
2844,2021-10-15,81.0,29.0,15.0,35.0
2845,2021-10-16,60.0,43.0,25.0,34.0
2846,2021-10-17,64.0,35.0,9.0,30.0
2847,2021-10-18,64.0,29.0,21.0,35.0
2848,2021-10-19,50.0,26.0,31.0,24.0
2849,2021-10-20,45.0,31.0,32.0,19.0
2850,2021-10-21,30.0,31.0,18.0,28.0
2851,2021-10-22,45.0,30.0,17.0,32.0
2852,2021-10-23,54.0,32.0,18.0,29.0
2853,2021-10-24,61.0,36.0,12.0,30.0
2854,2021-10-25,64.0,24.0,20.0,25.0
2855,2021-10-26,45.0,36.0,13.0,31.0
2856,2021-10-27,61.0,35.0,18.0,34.0
2857,2021-10-28,58.0,29.0,17.0,35.0
2858,2021-10-29,57.0,20.0,20.366666666666667,31.0
2859,2021-10-30,48.0,19.0,19.0,24.0
2860,2021-10-31,42.0,17.0,25.0,20.0
2861,2021-11-01,30.0,22.0,21.0,27.0
2862,2021-11-02,29.0,18.0,21.0,21.0
2863,2021-11-03,44.0,16.0,16.0,21.0
2864,2021-11-04,30.0,20.0,21.0,19.0
2865,2021-11-05,30.0,31.0,11.0,31.0
2866,2021-11-06,73.0,24.0,21.0,20.0
2867,2021-11-07,45.0,34.0,21.0,27.0
2868,2021-11-08,57.0,49.0,14.0,39.0
2869,2021-11-09,93.0,55.0,2.0,37.0
2870,2021-11-10,123.0,56.0,3.0,35.0
2871,2021-11-11,117.0,44.0,12.0,27.0
2872,2021-11-12,90.0,19.0,15.0,21.0
2873,2021-11-13,35.0,20.0,14.0,21.0
2874,2021-11-14,48.0,28.0,6.0,18.0
2875,2021-11-15,69.0,30.0,6.0,23.0
2876,2021-11-16,61.0,34.0,13.0,28.0
2877,2021-11-17,66.0,43.0,5.0,32.0
2878,2021-11-18,77.0,42.0,2.0,36.0
2879,2021-11-19,74.0,23.0,13.0,28.0
2880,2021-11-20,53.0,21.0,14.0,22.0
2881,2021-11-21,46.0,23.0,16.0,22.0
2882,2021-11-22,43.0,28.0,15.0,26.0
2883,2021-11-23,45.0,31.0,12.0,31.0
2884,2021-11-24,58.0,37.0,12.0,30.0
2885,2021-11-25,79.0,23.0,17.0,26.0
2886,2021-11-26,38.0,12.0,21.0,18.0
2887,2021-11-27,28.0,13.0,22.0,13.0
2888,2021-11-28,16.0,28.689655172413794,13.96551724137931,25.896551724137932
2889,2021-11-29,45.0,21.0,17.0,27.0
2890,2021-11-30,44.0,15.0,22.0,25.0
2891,2021-12-01,27.0,20.0,20.0,21.0
2892,2021-12-02,35.0,26.0,12.0,33.0
2893,2021-12-03,50.0,13.0,25.0,26.0
2894,2021-12-04,28.0,11.0,24.0,22.0
2895,2021-12-05,33.0,16.0,18.0,20.0
2896,2021-12-06,36.0,21.0,23.0,27.0
2897,2021-12-07,43.0,20.0,26.0,26.0
2898,2021-12-08,36.0,29.0,19.0,32.0
2899,2021-12-09,50.0,14.0,22.0,21.0
2900,2021-12-10,28.0,28.0,14.0,30.0
2901,2021-12-11,56.0,24.0,12.0,31.0
2902,2021-12-12,64.0,24.0,12.0,32.0
2903,2021-12-13,55.0,37.0,5.0,34.0
2904,2021-12-14,72.0,38.0,13.0,36.0
2905,2021-12-15,67.0,45.0,2.0,37.0
2906,2021-12-16,84.0,35.0,12.0,30.0
2907,2021-12-17,77.0,31.0,7.0,26.0
2908,2021-12-18,69.0,21.0,11.0,22.0
2909,2021-12-19,56.0,25.0,17.0,25.0
2910,2021-12-20,59.0,41.0,12.0,35.0
2911,2021-12-21,74.0,40.0,7.0,22.0
2912,2021-12-22,89.0,47.0,6.0,20.0
2913,2021-12-23,92.0,27.0,9.0,17.0
2914,2021-12-24,65.0,20.0,11.0,30.0
2915,2021-12-25,73.0,14.0,14.0,27.0
2916,2021-12-26,54.0,21.0,22.0,28.0
2917,2021-12-27,47.0,21.0,27.0,20.0
2918,2021-12-28,37.0,18.0,22.0,25.0
2919,2021-12-29,38.0,16.0,17.0,17.0
2920,2021-12-30,36.0,23.0,12.0,27.0
2921,2021-12-31,51.0,28.0,6.0,24.0
